Date,Close,Open,Highest,Lowest,KL,Change(%),Bank
2022-07-08,27100.0,27500.0,27850.0,27000.0,1150000.0,-1.28,TPB
2022-07-07,27450.0,26700.0,27650.0,26700.0,1470000.0,1.86,TPB
2022-07-06,26950.0,27300.0,27800.0,26400.0,1500000.0,-2.0,TPB
2022-07-05,27500.0,27500.0,27950.0,27050.0,2310000.0,0.73,TPB
2022-07-04,27300.0,27300.0,27800.0,27200.0,575300.0,0.0,TPB
2022-07-01,27300.0,27150.0,27600.0,26400.0,898800.0,0.55,TPB
2022-06-30,27150.0,27200.0,28000.0,27150.0,1760000.0,-0.91,TPB
2022-06-29,27400.0,27100.0,28300.0,27100.0,1930000.0,-0.72,TPB
2022-06-28,27600.0,27400.0,28000.0,26950.0,2060000.0,3.37,TPB
2022-06-27,26700.0,26000.0,27150.0,26000.0,1950000.0,2.69,TPB
2022-06-24,26000.0,26500.0,26650.0,26000.0,906300.0,-1.89,TPB
2022-06-23,26500.0,26200.0,26500.0,25700.0,1840000.0,1.15,TPB
2022-06-22,26200.0,25650.0,26500.0,25650.0,1670000.0,2.14,TPB
2022-06-21,25650.0,24950.0,26200.0,24950.0,3070000.0,2.4,TPB
2022-06-20,25050.0,25450.0,26150.0,25050.0,3690000.0,-1.76,TPB
2022-06-17,25500.0,26000.0,26400.0,25000.0,3210000.0,-4.85,TPB
2022-06-16,26800.0,26700.0,27200.0,26250.0,2920000.0,0.94,TPB
2022-06-15,26550.0,26500.0,26700.0,24800.0,3490000.0,0.19,TPB
2022-06-14,26500.0,27500.0,27500.0,26000.0,4019999.9999999995,-4.16,TPB
2022-06-13,27650.0,29200.0,29200.0,27650.0,3790000.0,-6.9,TPB
2022-06-10,29700.0,29900.0,30600.0,29700.0,1370000.0,-1.16,TPB
2022-06-09,30050.0,30250.0,30350.0,30000.0,1930000.0,-0.66,TPB
2022-06-08,30250.0,29700.0,31000.0,29700.0,3550000.0,2.2,TPB
2022-06-07,29600.0,30700.0,30700.0,29500.0,2130000.0,-3.58,TPB
2022-06-06,30700.0,31800.0,31850.0,30300.0,2790000.0,-3.61,TPB
2022-06-03,31850.0,31750.0,32000.0,31200.0,1210000.0,-0.47,TPB
2022-06-02,32000.0,32000.0,32000.0,31200.0,3020000.0,0.0,TPB
2022-06-01,32000.0,32150.0,32700.0,31500.0,1730000.0,-1.08,TPB
2022-05-31,32350.0,33000.0,33050.0,32350.0,2720000.0,-1.97,TPB
2022-05-30,33000.0,32400.0,33100.0,32150.0,5400000.0,2.17,TPB
2022-05-27,32300.0,31600.0,32800.0,31500.0,4880000.0,2.22,TPB
2022-05-26,31600.0,31900.0,31950.0,31450.0,1310000.0,-0.94,TPB
2022-05-25,31900.0,30950.0,32000.0,30900.0,4540000.0,3.24,TPB
2022-05-24,30900.0,30200.0,30950.0,30200.0,1670000.0,3.0,TPB
2022-05-23,30000.0,31900.0,32100.0,29900.0,2560000.0,-4.46,TPB
2022-05-20,31400.0,31900.0,32200.0,31200.0,2100000.0,0.8,TPB
2022-05-19,31150.0,31450.0,32150.0,30750.0,1960000.0,-3.26,TPB
2022-05-18,32200.0,33100.0,34100.0,32200.0,3950000.0,-2.42,TPB
2022-05-17,33000.0,31000.0,33050.0,30500.0,3920000.0,6.45,TPB
2022-05-16,31000.0,31000.0,31600.0,30200.0,2420000.0,3.33,TPB
2022-05-13,30000.0,32000.0,32000.0,29400.0,3560000.0,-5.06,TPB
2022-05-12,31600.0,33000.0,33300.0,31150.0,2320000.0,-5.53,TPB
2022-05-11,33450.0,33300.0,33450.0,31800.0,3610000.0,0.45,TPB
2022-05-10,33300.0,31000.0,33600.0,30500.0,5930000.0,5.38,TPB
2022-05-09,31600.0,32800.0,33850.0,31400.0,2200000.0,-5.95,TPB
2022-05-06,33600.0,33600.0,34450.0,33250.0,2049999.9999999998,-1.75,TPB
2022-05-05,34200.0,32500.0,34200.0,32500.0,7810000.0,6.88,TPB
2022-05-04,32000.0,33600.0,33700.0,32000.0,1640000.0,-4.76,TPB
2022-04-29,33600.0,33600.0,34450.0,33200.0,3020000.0,0.0,TPB
2022-04-28,33600.0,34900.0,34900.0,33600.0,1820000.0,-3.45,TPB
2022-04-27,34800.0,34950.0,35000.0,33450.0,2240000.0,-0.43,TPB
2022-04-26,34950.0,34000.0,35050.0,32400.0,3800000.0,1.3,TPB
2022-04-25,34500.0,35300.0,35700.0,32750.0,3410000.0,-1.99,TPB
2022-04-22,35200.0,35050.0,36000.0,34800.0,2540000.0,1.15,TPB
2022-04-21,34800.0,35600.0,36300.0,34100.0,3720000.0,-1.97,TPB
2022-04-20,35500.0,36800.0,37100.0,35500.0,3760000.0,-1.93,TPB
2022-04-19,36200.0,37900.0,38100.0,36200.0,1930000.0,-4.49,TPB
2022-04-18,37900.0,37800.0,38300.0,37000.0,3140000.0,1.47,TPB
2022-04-15,37350.0,39100.0,39300.0,37350.0,5120000.0,-4.35,TPB
2022-04-14,39050.0,40000.0,40000.0,39000.0,2540000.0,-2.38,TPB
2022-04-13,40000.0,38650.0,40200.0,38050.0,5940000.0,5.12,TPB
2022-04-12,38050.0,40300.0,40450.0,38050.0,3020000.0,-5.35,TPB
2022-04-08,40200.0,40900.0,41200.0,40200.0,3490000.0,-1.95,TPB
2022-04-07,41000.0,41350.0,41700.0,40700.0,8700000.0,-0.36,TPB
2022-04-06,41150.0,40700.0,41400.0,40200.0,6700000.0,0.86,TPB
2022-04-05,40800.0,41000.0,41550.0,40700.0,4680000.0,-1.09,TPB
2022-04-04,41250.0,41700.0,41800.0,41100.0,6600000.0,0.0,TPB
2022-04-01,41250.0,40150.0,41550.0,40000.0,11120000.0,2.74,TPB
2022-03-31,40150.0,40300.0,40800.0,40100.0,2430000.0,0.38,TPB
2022-03-30,40000.0,40300.0,40950.0,39800.0,5350000.0,-0.74,TPB
2022-03-29,40300.0,39450.0,40500.0,39450.0,4910000.0,2.15,TPB
2022-03-28,39450.0,39850.0,40200.0,38850.0,2990000.0,-1.13,TPB
2022-03-25,39900.0,40600.0,40600.0,39900.0,2190000.0,-0.5,TPB
2022-03-24,40100.0,40050.0,40250.0,39800.0,2950000.0,0.12,TPB
2022-03-23,40050.0,40500.0,41050.0,40000.0,4210000.0,-1.11,TPB
2022-03-22,40500.0,39900.0,40900.0,39850.0,6370000.0,1.5,TPB
2022-03-21,39900.0,39550.0,40300.0,39550.0,3850000.0,1.01,TPB
2022-03-18,39500.0,39900.0,40000.0,39450.0,1620000.0,-0.25,TPB
2022-03-17,39600.0,40050.0,40400.0,39600.0,3130000.0,-0.38,TPB
2022-03-16,39750.0,39950.0,40400.0,39650.0,2940000.0,-0.38,TPB
2022-03-15,39900.0,39200.0,40300.0,39100.0,8710000.0,1.79,TPB
2022-03-14,39200.0,38500.0,39500.0,38500.0,2160000.0,1.42,TPB
2022-03-11,38650.0,38700.0,39500.0,38550.0,2510000.0,-0.9,TPB
2022-03-10,39000.0,39800.0,39800.0,38950.0,2040000.0,0.52,TPB
2022-03-09,38800.0,38850.0,39350.0,38800.0,2650000.0,0.0,TPB
2022-03-08,38800.0,38800.0,40000.0,38350.0,5090000.0,-0.51,TPB
2022-03-07,39000.0,40400.0,40450.0,38500.0,10010000.0,-4.29,TPB
2022-03-04,40750.0,41100.0,41750.0,40500.0,5110000.0,-1.81,TPB
2022-03-03,41500.0,41600.0,42250.0,41100.0,4590000.0,0.12,TPB
2022-03-02,41450.0,42450.0,43300.0,41100.0,8270000.0,-3.15,TPB
2022-03-01,42800.0,42200.0,43200.0,41900.0,11880000.0,1.3,TPB
2022-02-28,42250.0,41800.0,42500.0,41000.0,5550000.0,0.72,TPB
2022-02-25,41950.0,41700.0,42750.0,41300.0,10800000.0,1.7,TPB
2022-02-24,41250.0,42000.0,42400.0,40300.0,4960000.0,-3.17,TPB
2022-02-23,42600.0,41500.0,43200.0,41450.0,16079999.999999998,2.65,TPB
2022-02-22,41500.0,40550.0,41500.0,40400.0,8310000.000000001,1.47,TPB
2022-02-21,40900.0,40500.0,40900.0,40100.0,3920000.0,0.25,TPB
2022-02-18,40800.0,40500.0,41200.0,40500.0,3760000.0,-0.85,TPB
2022-02-17,41150.0,40400.0,41150.0,40300.0,3080000.0,1.86,TPB
2022-02-16,40400.0,40950.0,41100.0,40350.0,2880000.0,-0.86,TPB
2022-02-15,40750.0,41000.0,41050.0,40200.0,3150000.0,1.88,TPB
2022-02-14,40000.0,42000.0,42850.0,40000.0,7410000.0,-6.65,TPB
2022-02-11,42850.0,41000.0,42950.0,40800.0,15980000.0,4.0,TPB
2022-02-10,41200.0,41800.0,41800.0,40800.0,3950000.0,-0.72,TPB
2022-02-09,41500.0,41900.0,42350.0,41400.0,5320000.0,-1.19,TPB
2022-02-08,42000.0,41850.0,42400.0,41300.0,5780000.0,0.72,TPB
2022-02-07,41700.0,42300.0,42600.0,41300.0,5810000.0,-0.6,TPB
2022-01-28,41950.0,40150.0,42300.0,40000.0,15530000.0,4.35,TPB
2022-01-27,40200.0,39400.0,40500.0,39200.0,7260000.0,2.55,TPB
2022-01-26,39200.0,40000.0,40550.0,39200.0,10950000.0,-1.38,TPB
2022-01-25,39750.0,37700.0,40000.0,37700.0,8960000.0,5.3,TPB
2022-01-24,37750.0,40000.0,40500.0,37200.0,6820000.0,-5.63,TPB
2022-01-21,40000.0,39650.0,41000.0,39650.0,8230000.0,1.01,TPB
2022-01-20,39600.0,39300.0,40350.0,39250.0,7430000.0,0.76,TPB
2022-01-19,39300.0,38600.0,40300.0,38600.0,6650000.0,1.03,TPB
2022-01-18,38900.0,39600.0,40250.0,38750.0,9950000.0,-3.23,TPB
2022-01-17,40200.0,41600.0,42200.0,40200.0,9070000.0,-4.06,TPB
2022-01-14,41900.0,41700.0,42550.0,41600.0,5570000.0,-0.59,TPB
2022-01-13,42150.0,43300.0,44000.0,42100.0,17620000.0,-1.98,TPB
2022-01-12,43000.0,40200.0,43000.0,40000.0,18620000.0,6.97,TPB
2022-01-11,40200.0,40400.0,41500.0,40000.0,4830000.0,-0.62,TPB
2022-01-10,40450.0,41000.0,41950.0,40450.0,4220000.0,-1.34,TPB
2022-01-07,41000.0,41850.0,42400.0,41000.0,4150000.0000000005,-2.38,TPB
2022-01-06,42000.0,41300.0,43000.0,41300.0,5190000.0,0.0,TPB
2022-01-05,42000.0,42500.0,42750.0,41900.0,3830000.0,-1.75,TPB
2022-01-04,42750.0,41500.0,43250.0,41300.0,11030000.0,4.14,TPB
2021-12-31,41050.0,41000.0,42350.0,41000.0,3730000.0,0.74,TPB
2021-12-30,40750.0,41150.0,41400.0,40550.0,3230000.0,-1.45,TPB
2021-12-29,41350.0,42050.0,42450.0,41150.0,5370000.0,-1.66,TPB
2021-12-28,42050.0,40500.0,42200.0,40000.0,8590000.0,3.19,TPB
2021-12-27,40750.0,39600.0,41600.0,39200.0,9040000.0,3.82,TPB
2021-12-24,39250.0,36600.0,39250.0,36450.0,7860000.0,6.95,TPB
2021-12-23,36700.0,38000.0,38600.0,35700.0,4600000.0,-3.42,TPB
2021-12-22,38000.0,38500.0,39500.0,37900.0,5930000.0,-2.06,TPB
2021-12-21,38800.0,39500.0,39600.0,38500.0,3630000.0,-2.51,TPB
2021-12-20,39800.0,39000.0,40000.0,38700.0,8240000.0,4.74,TPB
2021-12-17,38000.0,38074.1,38148.2,37333.3,5890000.0,0.2,TPB
2021-12-16,37925.9,39037.1,39037.1,37925.9,5420000.0,-1.54,TPB
2021-12-15,38518.5,37481.5,39037.1,36963.0,6210000.0,2.97,TPB
2021-12-14,37407.4,37037.1,38000.0,36666.7,3160000.0,0.0,TPB
2021-12-13,37407.4,38518.5,38814.8,37037.1,6320000.0,-2.88,TPB
2021-12-10,38518.5,37925.9,39629.6,37629.6,11040000.0,1.56,TPB
2021-12-09,37925.9,37851.9,38518.5,37333.3,3430000.0,0.2,TPB
2021-12-08,37851.9,35629.6,37851.9,35629.6,12400000.0,6.9,TPB
2021-12-07,35407.4,35111.1,35925.9,34481.5,3050000.0,1.7,TPB
2021-12-06,34814.8,34518.5,35407.4,33333.3,5820000.0,0.0,TPB
2021-12-03,34814.8,36222.2,36296.3,34814.8,4890000.0,-2.89,TPB
2021-12-02,35851.9,35592.6,36963.0,35592.6,7770000.0,0.31,TPB
2021-12-01,35740.8,33333.3,35740.8,33185.2,7400000.0,6.98,TPB
2021-11-30,33407.4,35481.5,35481.5,32963.0,8530000.0,-4.45,TPB
2021-11-29,34963.0,34444.5,35555.6,34444.5,3250000.0,-0.63,TPB
2021-11-26,35185.2,36370.4,36444.5,35185.2,4480000.0,-3.46,TPB
2021-11-25,36444.5,36666.7,36666.7,35666.7,5810000.0,0.2,TPB
2021-11-24,36370.4,36074.1,36925.9,35333.3,9860000.0,0.82,TPB
2021-11-23,36074.1,35185.2,36074.1,34444.5,10470000.0,4.73,TPB
2021-11-22,34444.5,32592.6,34444.5,32222.2,13820000.0,6.9,TPB
2021-11-19,32222.2,31777.8,32963.0,31740.8,4260000.0,1.28,TPB
2021-11-18,31814.8,31963.0,32074.1,31814.8,2980000.0,-0.69,TPB
2021-11-17,32037.0,32592.6,32592.6,32000.0,2120000.0,-1.03,TPB
2021-11-16,32370.4,32592.6,32740.8,32370.4,3420000.0,-0.57,TPB
2021-11-15,32555.6,32740.8,32740.8,32222.2,3380000.0,1.03,TPB
2021-11-12,32222.2,31925.9,32444.5,31629.6,1870000.0,1.16,TPB
2021-11-11,31851.9,32592.6,32666.7,31703.7,3260000.0,-2.27,TPB
2021-11-10,32592.6,32000.0,32592.6,31888.9,2520000.0,1.38,TPB
2021-11-09,32148.2,32592.6,32592.6,32000.0,3170000.0,-0.91,TPB
2021-11-08,32444.5,32481.5,32629.6,32370.4,6150000.0,0.69,TPB
2021-11-05,32222.2,32666.7,32703.7,32000.0,3890000.0,-0.57,TPB
2021-11-04,32407.4,32740.8,32777.8,32333.3,2700000.0,-1.02,TPB
2021-11-03,32740.8,32444.5,33074.1,32370.4,6610000.0,0.91,TPB
2021-11-02,32444.5,32222.2,32740.8,32148.2,6430000.0,0.92,TPB
2021-11-01,32148.2,33222.2,33222.2,31777.8,4280000.0,-3.23,TPB
2021-10-29,33222.2,32888.9,33296.3,32555.6,6530000.0,1.01,TPB
2021-10-28,32888.9,32222.2,32963.0,32222.2,7250000.0,2.54,TPB
2021-10-27,32074.1,31814.8,32222.2,31481.5,2380000.0,1.88,TPB
2021-10-26,31481.5,31037.0,31518.5,30888.9,2850000.0,1.19,TPB
2021-10-25,31111.1,32000.0,32148.2,31111.1,4910000.0,-2.78,TPB
2021-10-22,32000.0,32407.4,32592.6,31925.9,3520000.0,-1.14,TPB
2021-10-21,32370.4,32555.6,32925.9,32370.4,4750000.0,-0.91,TPB
2021-10-20,32666.7,32963.0,32963.0,32296.3,4660000.0,0.46,TPB
2021-10-19,32518.5,32518.5,32777.8,32074.1,2370000.0,-0.23,TPB
2021-10-18,32592.6,32444.5,32814.8,32333.3,7260000.0,1.03,TPB
2021-10-15,32259.3,31555.6,32370.4,31518.5,10990000.0,2.96,TPB
2021-10-14,31333.3,31259.3,31592.6,31111.1,4770000.0,-0.24,TPB
2021-10-13,31407.4,31481.5,31703.7,31333.3,3120000.0,-0.7,TPB
2021-10-12,31629.6,32000.0,32074.1,31629.6,2520000.0,-0.93,TPB
2021-10-11,31925.9,31185.2,31925.9,31148.2,6700000.0,2.25,TPB
2021-10-08,31222.2,31629.6,31629.6,30963.0,4230000.0,0.36,TPB
2021-10-07,31111.1,31444.5,31444.5,30963.0,6320000.0,-0.71,TPB
2021-10-06,31333.3,31481.5,31963.0,31037.0,11340000.0,-0.47,TPB
2021-10-05,31481.5,31333.3,31555.6,30814.8,12540000.0,1.19,TPB
2021-10-04,31111.1,31703.7,31777.8,30740.8,17860000.0,-1.41,TPB
2021-10-01,31555.6,31000.0,31629.6,30703.7,20130000.0,2.4,TPB
2021-09-30,30814.8,30444.5,31000.0,30444.5,8540000.0,0.48,TPB
2021-09-29,30666.7,29851.9,30740.8,29851.9,10940000.0,1.72,TPB
2021-09-28,30148.2,29259.3,30148.2,28963.0,7340000.0,1.75,TPB
2021-09-27,29629.6,30888.9,30888.9,29629.6,8350000.0,-3.85,TPB
2021-09-24,30814.8,30888.9,31185.2,30592.6,12300000.0,0.12,TPB
2021-09-23,30777.8,29963.0,31111.1,29333.3,24260000.0,3.62,TPB
2021-09-22,29703.7,29851.9,29851.9,29111.1,5630000.0,0.25,TPB
2021-09-21,29629.6,29333.3,29925.9,29259.3,8930000.0,-0.25,TPB
2021-09-20,29703.7,30370.4,30963.0,29259.3,12070000.0,-1.72,TPB
2021-09-17,30222.2,28740.8,30222.2,28592.6,15980000.0,5.56,TPB
2021-09-16,28629.6,28518.5,29111.1,28296.3,7060000.0,1.05,TPB
2021-09-15,28333.3,27777.8,28518.5,27407.4,9390000.0,1.73,TPB
2021-09-14,27851.9,27851.9,28444.5,27814.8,8270000.0,-1.31,TPB
2021-09-13,28222.2,27777.8,28666.7,27629.6,9410000.0,1.87,TPB
2021-09-10,27703.7,28148.2,28518.5,27703.7,10570000.0,-1.06,TPB
2021-09-09,28000.0,26740.8,28074.1,26555.6,16910000.0,4.71,TPB
2021-09-08,26740.8,27037.0,27370.4,26666.7,8740000.0,-0.82,TPB
2021-09-07,26963.0,25851.9,27037.0,25777.8,15280000.0,4.6,TPB
2021-09-06,25777.8,25814.8,26074.1,25444.5,6540000.0,1.75,TPB
2021-09-01,25333.3,25185.2,25555.6,25111.1,3180000.0,0.29,TPB
2021-08-31,25259.3,25703.7,25925.9,25185.2,2580000.0,-1.59,TPB
2021-08-30,25666.7,25407.4,25814.8,25148.2,2990000.0,1.91,TPB
2021-08-27,25185.2,24925.9,25740.7,24777.8,3220000.0,-0.29,TPB
2021-08-26,25259.3,25925.9,26037.0,25259.3,4660000.0,-2.29,TPB
2021-08-25,25851.9,25222.2,25851.9,24888.9,4139999.9999999995,2.5,TPB
2021-08-24,25222.2,25000.0,25333.3,24888.9,4210000.0,0.74,TPB
2021-08-23,25037.0,25629.6,26074.1,25037.0,6730000.0,-3.43,TPB
2021-08-20,25925.9,27185.2,27185.2,25333.3,8700000.0,-4.63,TPB
2021-08-19,27185.2,27444.5,27481.5,27000.0,4320000.0,-1.48,TPB
2021-08-18,27592.6,27629.6,27851.9,27407.4,3990000.0,-0.27,TPB
2021-08-17,27666.7,28037.0,28037.0,27407.4,6510000.0,0.67,TPB
2021-08-16,27481.5,26963.0,27592.6,26666.7,9190000.0,1.92,TPB
2021-08-13,26963.0,26370.4,27037.0,26370.4,4690000.0,0.0,TPB
2021-08-12,26963.0,27333.3,27481.5,26963.0,4190000.0000000005,-1.62,TPB
2021-08-11,27407.4,26814.8,27777.8,26518.5,18310000.0,2.78,TPB
2021-08-10,26666.7,26814.8,26814.8,26222.2,4610000.0,0.28,TPB
2021-08-09,26592.6,26148.2,26592.6,25888.9,4900000.0,1.13,TPB
2021-08-06,26296.3,26740.8,26888.9,26259.3,5220000.0,-1.11,TPB
2021-08-05,26592.6,26296.3,26592.6,26000.0,6590000.0,2.28,TPB
2021-08-04,26000.0,25703.7,26444.5,25666.7,12720000.0,1.59,TPB
2021-08-03,25592.6,25555.6,25814.8,25259.3,5290000.0,0.29,TPB
2021-08-02,25518.5,25703.7,26000.0,25518.5,8900000.0,-1.57,TPB
2021-07-30,25925.9,25925.9,26148.2,25703.7,7370000.0,0.86,TPB
2021-07-29,25703.7,25444.5,25925.9,25444.5,10020000.0,1.46,TPB
2021-07-28,25333.3,25111.1,25703.7,25037.0,7630000.0,0.29,TPB
2021-07-27,25259.3,24740.7,25407.4,24592.6,12800000.0,3.65,TPB
2021-07-26,24370.4,24074.1,24777.8,24037.0,9560000.0,-0.3,TPB
2021-07-23,24444.5,24666.7,25000.0,24444.5,8500000.0,-2.51,TPB
2021-07-22,25074.1,24518.5,25074.1,24222.2,8340000.0,2.27,TPB
2021-07-21,24518.5,24592.6,24814.8,24370.4,7760000.0,0.3,TPB
2021-07-20,24444.5,23555.6,24444.5,23259.3,10330000.0,4.6,TPB
2021-07-19,23370.4,24592.6,24592.6,23370.4,7020000.0,-6.93,TPB
2021-07-16,25111.1,25407.4,25481.5,25037.0,2610000.0,0.59,TPB
2021-07-15,24963.0,24444.5,25518.5,24148.2,4420000.0,2.12,TPB
2021-07-14,24444.5,25703.7,25925.9,24370.4,7040000.0,-5.17,TPB
2021-07-13,25777.8,26296.3,26407.4,25185.2,4410000.0,-0.71,TPB
2021-07-12,25963.0,27407.4,27407.4,25518.5,10200000.0,-5.27,TPB
2021-07-09,27407.4,27703.7,28444.5,26666.7,6420000.0,-1.99,TPB
2021-07-08,27963.0,27740.8,28814.8,27555.6,7800000.0,0.67,TPB
2021-07-07,27777.8,27333.3,28000.0,26370.4,7700000.0,2.6,TPB
2021-07-06,27074.1,29111.1,29259.3,27074.1,10830000.0,-7.0,TPB
2021-07-05,29111.1,28185.2,29111.1,28037.0,11320000.0,4.11,TPB
2021-07-02,27963.0,27851.9,28074.1,27555.6,6870000.0,1.48,TPB
2021-07-01,27555.6,27259.3,27555.6,26777.8,7350000.0,1.22,TPB
2021-06-30,27222.2,27555.6,27703.7,27185.2,3820000.0,-1.47,TPB
2021-06-29,27629.6,28148.2,28148.2,27333.3,6600000.0,-0.93,TPB
2021-06-28,27888.9,26888.9,27888.9,26518.5,14960000.0,4.87,TPB
2021-06-25,26592.6,26407.4,26592.6,26111.1,3750000.0,0.7,TPB
2021-06-24,26407.4,26666.7,26740.8,26259.3,3880000.0,-0.28,TPB
2021-06-23,26481.5,26592.6,26703.7,26333.3,3520000.0,0.85,TPB
2021-06-22,26259.3,26111.1,26666.7,26074.1,4950000.0,0.57,TPB
2021-06-21,26111.1,26555.6,26740.8,26074.1,4970000.0,-0.7,TPB
2021-06-18,26296.3,26518.5,26629.6,26259.3,3690000.0,0.28,TPB
2021-06-17,26222.2,25925.9,26666.7,25703.7,5340000.0,-0.56,TPB
2021-06-16,26370.4,26296.3,27111.1,25925.9,8090000.0,-1.11,TPB
2021-06-15,26666.7,26888.9,27037.0,26296.3,4900000.0,-0.83,TPB
2021-06-14,26888.9,27407.4,27407.4,26518.5,4440000.0,-0.82,TPB
2021-06-11,27111.1,26296.3,27407.4,26111.1,7600000.0,3.83,TPB
2021-06-10,26111.1,27037.0,27333.3,26111.1,4430000.0,-1.81,TPB
2021-06-09,26592.6,25925.9,26963.0,25185.2,7910000.0,2.57,TPB
2021-06-08,25925.9,27407.4,27777.8,25629.6,6890000.0,-5.91,TPB
2021-06-07,27555.6,28148.2,28740.8,27037.0,6910000.0,-4.62,TPB
2021-06-04,28888.9,28148.2,30296.3,27777.8,6480000.0,1.96,TPB
2021-06-03,28333.3,27740.8,28370.4,27555.6,7210000.0,2.82,TPB
2021-06-02,27555.6,27407.4,27888.9,27111.1,6830000.0,-1.59,TPB
2021-06-01,28000.0,28592.6,28592.6,27740.8,8160000.0,0.93,TPB
2021-05-31,27740.8,26740.8,27777.8,26740.8,5190000.0,3.74,TPB
2021-05-28,26740.8,26000.0,26740.8,25814.8,8990000.0,2.85,TPB
2021-05-27,26000.0,26518.5,26666.7,25555.6,10250000.0,-2.36,TPB
2021-05-26,26629.6,26037.0,26666.7,26000.0,10690000.0,2.42,TPB
2021-05-25,26000.0,24888.9,26185.2,24851.9,8140000.000000001,5.25,TPB
2021-05-24,24703.7,24444.5,24814.8,24148.2,9990000.0,1.06,TPB
2021-05-21,24444.5,24444.5,24814.8,24185.2,8380000.000000001,0.0,TPB
2021-05-20,24444.5,24444.5,24851.9,24333.3,8470000.0,0.3,TPB
2021-05-19,24370.4,23777.8,24370.4,23777.8,8170000.0,2.49,TPB
2021-05-18,23777.8,24148.2,24148.2,23407.4,8950000.0,-1.53,TPB
2021-05-17,24148.2,23777.8,24370.4,23777.8,9250000.0,2.03,TPB
2021-05-14,23666.7,23555.6,23851.9,23333.3,9820000.0,1.43,TPB
2021-05-13,23333.3,23703.7,24074.1,23333.3,10880000.0,-1.41,TPB
2021-05-12,23666.7,22814.8,23666.7,22666.7,10360000.0,3.06,TPB
2021-05-11,22963.0,23703.7,23851.9,22963.0,12700000.0,-0.32,TPB
2021-05-10,23037.0,21555.6,23037.0,21481.5,19070000.0,6.87,TPB
2021-05-07,21555.6,20666.7,21888.9,20666.7,15780000.0,3.37,TPB
2021-05-06,20851.9,21074.1,21407.4,20814.8,5040000.0,-1.74,TPB
2021-05-05,21222.2,20888.9,21333.3,20777.8,7370000.0,2.32,TPB
2021-05-04,20740.7,19963.0,20740.7,19925.9,5680000.0,2.19,TPB
2021-04-29,20296.3,20333.3,20592.6,20148.2,8130000.000000001,0.55,TPB
2021-04-28,20185.2,20000.0,20333.3,19925.9,3250000.0,0.55,TPB
2021-04-27,20074.1,20111.1,20333.3,19925.9,2650000.0,-0.18,TPB
2021-04-26,20111.1,20740.7,20740.7,20074.1,3330000.0,-3.04,TPB
2021-04-23,20740.7,20370.4,20740.7,19851.9,5370000.0,3.7,TPB
2021-04-22,20000.0,20592.6,21074.1,20000.0,6110000.0,-2.88,TPB
2021-04-20,20592.6,21074.1,21148.2,20481.5,6170000.0,-1.77,TPB
2021-04-19,20963.0,20740.7,20963.0,20296.3,5770000.0,2.17,TPB
2021-04-16,20518.5,21037.0,21111.1,20333.3,12630000.0,-3.82,TPB
2021-04-15,21333.3,21963.0,22000.0,21333.3,8000000.0,-2.87,TPB
2021-04-14,21963.0,21814.8,22037.0,21481.5,5690000.0,0.17,TPB
2021-04-13,21925.9,21740.7,22740.7,21703.7,18060000.0,1.54,TPB
2021-04-12,21592.6,21555.6,21592.6,21333.3,10000000.0,1.22,TPB
2021-04-09,21333.3,21444.5,21481.5,21185.2,3830000.0,-0.35,TPB
2021-04-08,21407.4,21481.5,21592.6,21259.3,5710000.0,0.35,TPB
2021-04-07,21333.3,20851.9,21629.6,20814.8,11840000.0,2.31,TPB
2021-04-06,20851.9,21000.0,21037.0,20740.7,7690000.0,-0.88,TPB
2021-04-05,21037.0,21222.2,21259.3,20925.9,4680000.0,0.35,TPB
2021-04-02,20963.0,21111.1,21333.3,20888.9,4320000.0,1.07,TPB
2021-04-01,20740.7,20629.6,20851.9,20555.6,5580000.0,0.54,TPB
2021-03-31,20629.6,20592.6,20777.8,20481.5,2930000.0,0.18,TPB
2021-03-30,20592.6,20370.4,20592.6,20296.3,3530000.0,1.46,TPB
2021-03-29,20296.3,20074.1,20296.3,19888.9,2920000.0,2.62,TPB
2021-03-26,19777.8,19814.8,19925.9,19037.0,6810000.0,-0.74,TPB
2021-03-25,19925.9,20148.2,20333.3,19814.8,7050000.0,-0.19,TPB
2021-03-24,19963.0,20592.6,20888.9,19925.9,9000000.0,-4.77,TPB
2021-03-23,20963.0,21259.3,21407.4,20740.7,5910000.0,-1.74,TPB
2021-03-22,21333.3,21407.4,21629.6,21259.3,4690000.0,-0.35,TPB
2021-03-19,21407.4,21481.5,21666.7,21222.2,9380000.0,-0.34,TPB
2021-03-18,21481.5,21481.5,21629.6,21259.3,7810000.0,1.05,TPB
2021-03-17,21259.3,21037.0,21333.3,20925.9,4940000.0,0.7,TPB
2021-03-16,21111.1,21333.3,21407.4,20888.9,4070000.0000000005,-0.7,TPB
2021-03-15,21259.3,21259.3,21481.5,21222.2,6210000.0,0.35,TPB
2021-03-12,21185.2,21222.2,21592.6,21148.2,7860000.0,0.0,TPB
2021-03-11,21185.2,21296.3,21370.4,21111.1,6760000.0,0.53,TPB
2021-03-10,21074.1,21074.1,21222.2,20740.7,3470000.0,0.18,TPB
2021-03-09,21037.0,20888.9,21333.3,20592.6,4550000.0,-0.35,TPB
2021-03-08,21111.1,21333.3,21629.6,21037.0,6340000.0,0.0,TPB
